ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Meaning,Sense_ID,Entry_ID
Hungarian-636-wegen-2,205,Hungarian,636-wegen,belül,belül,b ɛ l y l,,uesz,,,^ belül $,default,  von;   von;   drinnen;   drinnen;   das Innere;   das Innere; aus; aus;   wegen;   wegen;   innerhalb;   innerhalb;   in 〈mit Akk〉;   in 〈mit Akk〉;   in 〈mit Akk〉;   in 〈mit Akk〉;   von innen;   von innen,wegen-2,1093-belul
Hungarian-681-werden-1,218,Hungarian,681-werden,jut,jut,j u t,,uesz,,,^ jut $,default,  kosten;   zuteil werden;  gelangen; kommen 〈Zeit〉;   irgendwohin kommen;  zufallen;   es fällt einem ein;   etw bekommen;  zu etw gelangen;   werden,werden-1,4101-jut
Hungarian-681-werden-2,222,Hungarian,681-werden,lesz,lesz,l ɛ s,,uesz,,,^ lesz $,default, existieren;  entstehen;   geschehen; sein;   zu etw werden;  werden;   〈Ersatzverb für versch Formen des Verbs → van¹〉;   geboren werden,werden-5,5595-lesz
Hungarian-745-krankwerden-1,224,Hungarian,745-krankwerden,beteg,beteg,b ɛ t ɛ ɡ,,uesz,,,^ beteg $,default,Kranke; Kranke;   krank;   krank;   erkranken;   erkranken;   krank sein;   krank sein;   Erkrankung;   Erkrankung,erkranken-1,1129-beteg
Hungarian-745-krankwerden-2,225,Hungarian,745-krankwerden,beteg,beteg,b ɛ t ɛ ɡ,,uesz,,,^ beteg $,default,Kranke; Kranke;   krank;   krank;   erkranken;   erkranken;   krank sein;   krank sein;   Erkrankung;   Erkrankung,erkranken-2,1129-beteg
Hungarian-314-bett-1,230,Hungarian,314-bett,ágy,ágy,aː ɟ,,uesz,,,^ ágy $,default,Flußbett; Flußbett;   Bett;   Bett;  Lagerstätte;   Lafette;   Lafette;   Essiglager;   Essiglager;  Bodensatz;  Bodensatz;   Beet;   Beet;   〈als Symbol der Familie〉;   〈als Symbol der Familie〉;   Streu;   Streu;   Bettzeug;   Bettzeug;   auf der Tenne ausgebreitetes Getreide bzw. aisgebreitete Garben;   Konkubine ;   Konkubine ;   ausgebreitetes Getreide;  ausgebreitete Garben 〈auf der Tenne〉,Bett-1,108-agy
Hungarian-314-bett-2,231,Hungarian,314-bett,ágy,ágy,aː ɟ,,uesz,,,^ ágy $,default,Flußbett; Flußbett;   Bett;   Bett;  Lagerstätte;   Lafette;   Lafette;   Essiglager;   Essiglager;  Bodensatz;  Bodensatz;   Beet;   Beet;   〈als Symbol der Familie〉;   〈als Symbol der Familie〉;   Streu;   Streu;   Bettzeug;   Bettzeug;   auf der Tenne ausgebreitetes Getreide bzw. aisgebreitete Garben;   Konkubine ;   Konkubine ;   ausgebreitetes Getreide;  ausgebreitete Garben 〈auf der Tenne〉,Bett-2,108-agy
Hungarian-599-vorher-1,235,Hungarian,599-vorher,elöl,elöl,ɛ l ø l,,uesz,,,^ elöl $,default,  vorwärts; vorn;  vor 〈als VPräf〉;   zuvor;  früher;   von vorne,zuvor-1,2148-elol
Hungarian-599-vorher-2,236,Hungarian,599-vorher,korán²,korán,k o r aː n,,uesz,,,^ korán $,default,früh;  früh;   frühzeitig;   vorzeitig;   vorher;   zur rechten Zeit,vorher-1,5104-koran
Hungarian-815-anfangen-1,237,Hungarian,815-anfangen,indít,indít,i n d iː t,,uesz,,,^ indít $,default,bewegen;  anregen;   verursachen;  antreiben;   in Bewegung setzen;  rücken;   anreizen;   abgehen lassen;   empören;   rühren;   anfangen,anfangen-1,3879-indit
Hungarian-815-anfangen-2,238,Hungarian,815-anfangen,kap,kap,k ɒ p,,uesz,,,^ kap $,default,  bekommen;   ärgern;   Prügel;   ausschweifend;   plötzlich;   erwischen;  erreichen;   ertappen;   jmdn an etw gewöhnen; ergreifen;   ergreifen;   anfangen;    zugreifen;  bezwingen;   nach etw greifen;  haschen;   umwerben;   in Streit geraten;  angreifen;  zufällig treffen;   zu Kräften kommen;  in Aufnahme kommen;   erbeuten;   sich aufrichten;   hinausgehen;  ausschweifen;   in Mode bringen;   sich etw angewöhnen;   finden;  kaufen können;  aufnehmen können;   abknipsen;  einen Schnappschuß machen von etw;   heruntermachen;  Schelte bekommen;   trinken 〈alkoholisches Getränk〉;   jmdn festnehmen lassen;    Essen geben;   habgierig nach etw haschend;   gangbar 〈Ware〉;  aus dem Stegreif,anfangen-2,4383-kap
Hungarian-994-glauben-1,241,Hungarian,994-glauben,hisz¹,hisz,h i s,,uesz,,,^ hisz $,default,  meinen;  denken;   vertrauen;   sich überheben; glauben;   an jmdn glauben;   Gläubige;   Irreführung;   in der Meinung,glauben-1,3597-hisz
Hungarian-994-glauben-2,242,Hungarian,994-glauben,kajál¹,kajál,k ɒ j aː l,,uesz,,,^ kajál $,default,essen;   glauben;  jmdm etw abkaufen,glauben-2,4232-kajal
Hungarian-21-bauch-1,243,Hungarian,21-bauch,bendő,bendő,b ɛ n d øː,,uesz,,,^ bendő $,default,  Magen;   Magen; Bauch; Bauch;   Wamme;   Wamme;  Pansen;  Pansen;   Rinblase;   Rinblase;   Art Behälter;   Art Behälter;  bauchiger Krug;  bauchiger Krug;   Kuttel;   Kuttel;   wulstige Wurzel;   wulstige Wurzel,Bauch-1,1097-bendo
Hungarian-21-bauch-2,244,Hungarian,21-bauch,bendő,bendő,b ɛ n d øː,,uesz,,,^ bendő $,default,  Magen;   Magen; Bauch; Bauch;   Wamme;   Wamme;  Pansen;  Pansen;   Rinblase;   Rinblase;   Art Behälter;   Art Behälter;  bauchiger Krug;  bauchiger Krug;   Kuttel;   Kuttel;   wulstige Wurzel;   wulstige Wurzel,Bauch-2,1097-bendo
Hungarian-376-gurtel-1,252,Hungarian,376-gurtel,gurtni,gurtni,ɡ u r t n i,,uesz,,,^ gurtni $,default,Gurt;   Gürtel,Gurtel-1,3165-gurtni
Hungarian-376-gurtel-2,254,Hungarian,376-gurtel,öv,öv,ø v,,uesz,,,^ öv $,default,  umgeben;  Streifen;  Gürtel;   Gürtel; Leibgurt;  Gürtel für andere Körperteile;   Taille;  Zone;  Zone;  Höhenzone 〈Geogr〉;   Erdgürtel;   Grabungsschicht;   gürten;   Gürgung;   Zone 〈um etw herum〉,Gurtel-3,6615-ov
Hungarian-842-biegen-1,258,Hungarian,842-biegen,hajt¹,hajt,h ɒ j t,,uesz,,,^ hajt $,default, sich um etw. kümmern;   unterwerfen; biegen;  bogenförmig umbiegen;   ausleeren;   〈Weg〉 führen;   jemandem gewogen sein;   etw einreichnen;   falten;  zusammenfalten;   zuhören;   zuhören;  willfahren;  willfahren;  beachten;   wiederholen;   Deklination,biegen-1,3322-hajt
Hungarian-842-biegen-2,259,Hungarian,842-biegen,horgaszt,horgaszt,h o r ɡ ɒ s t,,uesz,,,^ horgaszt $,default, biegen;  krümmen,biegen-2,3683-horgaszt
Hungarian-427-nutzen-1,262,Hungarian,427-nutzen,jószág,jószág,j oː s aː ɡ,,uesz,,,^ jószág $,default, Sache;   Vieh;   Tugend;   Getreide;   Landgut; Habe;   Habe;  Güter;  Güte;  Wohl;   Nutzen;   göttliche;  himmlische Kraft;  Korn;   nettes Ding 〈Person〉;   tugendhaft,Nutzen-1,4078-joszag
Hungarian-427-nutzen-2,263,Hungarian,427-nutzen,ok,ok,o k,,uesz,,,^ ok $,default,  Urkunde;   Urkunde;  Grund;   Gelegenheit;  Vorwand;   Argument;   wegen;   Zweck;   verursachen;   verursachen;  Dokument;  Dokument;   Bedingung;  Vorsicht; Sorgfalt;   Wohl;  Nutzen;   Erklärung;  Klugheit;   Ursache;  Beweis;   jmdm die Schuld geben;   jmdm die Schuld geben;   begründen;  motivieren,Nutzen-2,6645-ok
Hungarian-171-beere-1,266,Hungarian,171-beere,bimbó,bimbó,b i m b oː,,uesz,,,^ bimbó $,default,  Pupille;   Brustwarze;   Beere; Auge 〈an Bäumen〉;  Knospe,Beere-2,734-bimbo
Hungarian-171-beere-2,268,Hungarian,171-beere,bogyó,bogyó,b o ɟ oː,,uesz,,,^ bogyó $,default,Beere;   Knoten;   dürre Frucht;   unreifer Apfel,Beere-4,799-bogyo
Hungarian-481-gro-1,271,Hungarian,481-gro,derék,derék,d ɛ r eː k,,uesz,,,^ derék $,default,  brav;  wirklich;   Wesen;   gut;  kräftig;  tüchtig;   völlig;   stattlich;   stattlich;   schön; Leib;  Rumpf;   Rücken;  Kreuz;   Mitte;  Hauptteil;  Inhalf;   Wagenkasten;   Baumstamm;   Mieder;   Taille 〈am Kleid〉;   Regenbett;  Wasserlauf;  trockenes Flußbett;  wohlgebaut;   Haupt-;  echt;  vollständig;   groß;   richtig;   vortrefflich,gro-1,1782-derek
Hungarian-481-gro-2,272,Hungarian,481-gro,goromba,goromba,ɡ o r o m b ɒ,,uesz,,,^ goromba $,default,ungebildet;   ungebildet;  plump;   groß;   rauh;  Benehmen〉;  unwissend;  unwissend;  grob 〈Gegenstand;  Ding〉;   unhöflich;  unartig 〈Mensch;   grausam;  formlos;   streng,gro-2,3061-goromba
Hungarian-118-birke-1,281,Hungarian,118-birke,nyír²,nyír,ɲ iː r,,uesz,,,^ nyír $,default, Rute;   sumpfig;   Sumpf;   Sproß; Birkenwald;   Birkenwald;   Birke;  feuchtes Grasland;   unterer Teil des Schilfrohrstengels;  morastig,Birke-1,6507-nyir
Hungarian-148-vogel-1,282,Hungarian,148-vogel,madár,madár,m ɒ d aː r,,uesz,,,^ madár $,default,Vogel;   loser Vogel;   Spatz,Vogel-1,5761-madar
Hungarian-148-vogel-2,283,Hungarian,148-vogel,szárny,szárny,s aː r ɲ,,uesz,,,^ szárny $,default,  schnell; Flügel;  Flügel;   Vogel;  Seitenflosse der Fische;   Fittiche 〈in stehenden Wendungen als Symbol der Geborgenheit und Obhut〉;   〈in stehenden Wendungen als Symbol der freien Bewegung;  des Aufstiegs und der Schnelligkeit〉;   Flanke;  Flügel 〈milit〉;  Fraktion 〈einer Gemeinschaft〉;   herausragender Teil versch Geräte;   Rockschoß;  Flügel der Tür;  des Fensters usw;   Seitenbau;  größerer Außenteil des Waldes;  Gebirges;   treibende Fläche der Windmühle;   rechte od linke Seite versch Körperteile;   Auswuchs auf dem Keilbein;   häutiger Samenanhang;   Flügel des Flugzeugs;   Seitenlinie der Familie;   eines der beiden Seitenblätter der Schmetterlingsblüte;  Blättchen eines gefiederten Blattes,Vogel-2,8593-szarny
Hungarian-854-beien-1,284,Hungarian,854-beien,eszik,eszik,ɛ s i k,,uesz,,,^ eszik $,default, Proviant;  Appetit; essen;   Speisesaal;  brennen;   Hunger;   Speise;   aufzehren;   〈an jmdm od etw〉 zehren;  zerfressen;   beißen;   Speisen;   Speisen;   jmdm zu essen geben;  füttern;   vergiften;   vergiften;   eingeben;   Speise enthaltend;  zum Speisen gebräuchlich;   eßlustig;  evés nélkül;  éhgyomorra;   appetitlos;   ungenießbar;  Kantine,beien-1,2271-eszik
Hungarian-854-beien-2,285,Hungarian,854-beien,fal¹,fal,f ɒ l,,uesz,,,^ fal $,default, essen;  Stück; beißen;  fressen;   habgierig sich aneignen;   in den Mund nehmen;   rasch und mit Spannung lesen;   etw in großer Menge verbrauchen;   Bissen;   an etw herumbeißen,beien-2,2359-fal
Hungarian-520-bitter-1,288,Hungarian,520-bitter,keserű,keserű,k ɛ ʃ ɛ r yː,,uesz,,,^ keserű $,default, peinlich;  Bitternis; bitter;   bitter;   qualvoll;   lästig;   erbittert;  enttäuscht;   Betrübnis;   Magenbitter 〈Getränk〉,bitter-1,4618-keseru
Hungarian-520-bitter-2,289,Hungarian,520-bitter,keserű,keserű,k ɛ ʃ ɛ r yː,,uesz,,,^ keserű $,default, peinlich;  Bitternis; bitter;   bitter;   qualvoll;   lästig;   erbittert;  enttäuscht;   Betrübnis;   Magenbitter 〈Getränk〉,bitter-2,4618-keseru
Hungarian-524-schwarz-1,292,Hungarian,524-schwarz,fekete,fekete,f ɛ k ɛ t ɛ,,uesz,,,^ fekete $,default,schwarz;  dunkel;   das Schwarze;  der schwarze Teil irgendeiner Sache 〈des Auges;  unter den Nägeln usw〉;   Neger;   schwarzes Kleid;   Mokka;   Rappe;   Mokka trinken;   Schwarzhandel treiben;   verbotenerweise,schwarz-1,2454-fekete
Hungarian-524-schwarz-2,293,Hungarian,524-schwarz,korom,korom,k o r o m,,uesz,,,^ korom $,default, Dunkel;   schwarz; Ruß;   Schmutz 〈abstr〉;   Schwärze;   Art Pflanzenkrankheif,schwarz-2,5134-korom
Hungarian-387-decke-1,295,Hungarian,387-decke,abrosz,abrosz,ɒ b r o s,,uesz,,,^ abrosz $,default,Tischtuch;   Landkarte;   Decke;  Bettlaken,Decke-1,20-abrosz
Hungarian-387-decke-2,299,Hungarian,387-decke,daróc²,daróc,d ɒ r oː t͡s,,uesz,,,^ daróc $,default, Fries;  Decke; Flaus;   Art Bauernmantel;  Friesrock;   Kotzen,Decke-5,1718-daroc
Hungarian-535-blind-1,309,Hungarian,535-blind,buta,buta,b u t ɒ,,uesz,,,^ buta $,default,  dumm;   derb; abwärts gebogen;   stumpf;   stumpf;   schwer;  dicht;   blind;  unberechenbar;   Dummerl,blind-1,1026-buta
Hungarian-535-blind-2,310,Hungarian,535-blind,vak,vak,v ɒ k,,uesz,,,^ vak $,default,  blind;   dunkel; Blinde;   die den niedrigsten Wert zeigende Seite eines Spielwürfels;   ungewiß,blind-2,9702-vak
Hungarian-41-blut-1,312,Hungarian,41-blut,hurka,hurka,h u r k ɒ,,uesz,,,^ hurka $,default,Darm;   Blut-;  Leberwurst;   wurstförmiges Gebilde od Erzeugnis,Blut-1,3751-hurka
Hungarian-41-blut-2,313,Hungarian,41-blut,kolbász,kolbász,k o l b aː s,,uesz,,,^ kolbász $,default,  Blut-; Fleischwurst;  Leber- od Lungenwurst;   Strieme;  Schwiele,Blut-2,4948-kolbasz
Hungarian-690-wehen-1,315,Hungarian,690-wehen,leng,leng,l ɛ n ɡ,,uesz,,,^ leng $,default,  flattern;   schwingen;  sich hin und her bewegen; wehen;  hauchen 〈Wind〉;   ein kümmerliches Dasein fristen,wehen-1,5564-leng
Hungarian-690-wehen-2,316,Hungarian,690-wehen,rebeg²,rebeg,r ɛ b ɛ ɡ,,uesz,,,^ rebeg $,default,taumeln;   flattern;   zittern;   sich fürchten;  sich  erschrecken;  wehen;  beben;   schwingen 〈intrans〉;   zucken 〈Augenlid〉;   flimmern 〈Stern〉,wehen-2,7672-rebeg
Hungarian-728-blasen-1,317,Hungarian,728-blasen,fúj,fúj,f uː j,,uesz,,,^ fúj $,default, singen;   wiederholt sagen;  schnauben;   vor Wut schnauben; blasen;  blasen;   blasen;   wehen 〈Wind〉;   〈ein Instrument bzw auf einem Instrument〉 blasen;   durch bewegte Luft bearbeiten;   schnaufen;  fauchen;   sich schneuzen;  immer  sagen;  fließend;  ununterbrochen sagen;  jmdn auf dem Zug haben;   Gebläse;   Gebläse;  Schlauch;   wind;  fújván;  fújás közben,blasen-1,2788-fuj
Hungarian-728-blasen-2,318,Hungarian,728-blasen,fúj,fúj,f uː j,,uesz,,,^ fúj $,default, singen;   wiederholt sagen;  schnauben;   vor Wut schnauben; blasen;  blasen;   blasen;   wehen 〈Wind〉;   〈ein Instrument bzw auf einem Instrument〉 blasen;   durch bewegte Luft bearbeiten;   schnaufen;  fauchen;   sich schneuzen;  immer  sagen;  fließend;  ununterbrochen sagen;  jmdn auf dem Zug haben;   Gebläse;   Gebläse;  Schlauch;   wind;  fújván;  fújás közben,blasen-2,2788-fuj
Hungarian-528-blau-1,321,Hungarian,528-blau,kék,kék,k eː k,,uesz,,,^ kék $,default,  Wunde;  Ochse〉; blau;   grün;   grau 〈Pferd;   blauer Lattich;   Waschblau,blau-1,4680-kek
Hungarian-499-stumpf-1,322,Hungarian,499-stumpf,buta,buta,b u t ɒ,,uesz,,,^ buta $,default,  dumm;   derb; abwärts gebogen;   stumpf;   stumpf;   schwer;  dicht;   blind;  unberechenbar;   Dummerl,stumpf-1,1026-buta
Hungarian-499-stumpf-2,323,Hungarian,499-stumpf,buta,buta,b u t ɒ,,uesz,,,^ buta $,default,  dumm;   derb; abwärts gebogen;   stumpf;   stumpf;   schwer;  dicht;   blind;  unberechenbar;   Dummerl,stumpf-2,1026-buta
Hungarian-300-brett-1,331,Hungarian,300-brett,deszka,deszka,d ɛ s k ɒ,,uesz,,,^ deszka $,default,Brett,Brett-1,1793-deszka
Hungarian-300-brett-2,332,Hungarian,300-brett,palánk,palánk,p ɒ l aː n k,,uesz,,,^ palánk $,default, Bretterzaun;   Brett; Palisaden;   Festung mit Palisaden;   Schiffsplanke,Brett-2,6792-palank
Hungarian-991-prahlen-1,333,Hungarian,991-prahlen,ágál,ágál,aː ɡ aː l,,uesz,,,^ ágál $,default,prozessieren;   aufführen;  〈eine Rolle〉 darstellen;   〈eine Sache〉 erledigen;   heftig gestikulierend reden;   Rechtspraxis ausüben;   großtun;  prahlen,prahlen-1,58-agal
Hungarian-991-prahlen-2,334,Hungarian,991-prahlen,hány¹,hány,h aː ɲ,,uesz,,,^ hány $,default,  prahlen;   verzieren;   verzieren;   machen; werfen;  sich überheben;   erwägen;   vorwerfen;   speien 〈Feuer;  Funken usw〉;   ausbrechen;  sich erbrechen;    ablegen;   〈Feuer;  Funken usw.〉 speien;  dobáltat;  hányni késztet;  dobálja magát,prahlen-2,3376-hany
Hungarian-287-boot-1,340,Hungarian,287-boot,csille,csille,t͡ʃ i lː ɛ,,uesz,,,^ csille $,default,  Floß;  -hund; leichter Wagen;   Wagenladung;   Heuhaufen;  Kahn;   Förderwagen,Kahn-1,1524-csille
Hungarian-287-boot-2,341,Hungarian,287-boot,csónak,csónak,t͡ʃ oː n ɒ k,,uesz,,,^ csónak $,default, Kahn; Boot;   Weberschiffchen;   das unterste Blütenblatt der Schmetterlingsblüte;   Elbkahn 〈Schuh〉,Kahn-2,1590-csonak
Hungarian-39-korper-1,346,Hungarian,39-korper,derék,derék,d ɛ r eː k,,uesz,,,^ derék $,default,  brav;  wirklich;   Wesen;   gut;  kräftig;  tüchtig;   völlig;   stattlich;   stattlich;   schön; Leib;  Rumpf;   Rücken;  Kreuz;   Mitte;  Hauptteil;  Inhalf;   Wagenkasten;   Baumstamm;   Mieder;   Taille 〈am Kleid〉;   Regenbett;  Wasserlauf;  trockenes Flußbett;  wohlgebaut;   Haupt-;  echt;  vollständig;   groß;   richtig;   vortrefflich,Leib-1,1782-derek
Hungarian-39-korper-2,347,Hungarian,39-korper,tag,tag,t ɒ ɡ,,uesz,,,^ tag $,default,  schlagen;   schlagen;   artikulieren; Glied;  zerlegen;   Teil;   Mitglied;  Leib;   Leiche;   Mann;  Körperteil;   Körper;   Anhänger;  Quidam;   korpulent;   zerteilen;  zerstückeln;  Teilnehmer;  verstümmeln;   detaillieren;   Feltück;  Element;   Mitspieler;   Gliedmaßen abhauen;   gliedern;   Gruntücke zusammenlegen,Leib-2,8966-tag
Hungarian-704-sieden-1,351,Hungarian,704-sieden,forr,forr,f o rː,,uesz,,,^ forr $,default, wallen;   gären; entspringen;   Quelle;  hervorquellen;   sieden;   wimmeln;  sich drängen;   in Gärung sein 〈abstr〉;   vernarben;  verwachsen;   einem 〈in der Kehle〉 steckenbleiben 〈heute nur absrt〉,sieden-1,2696-forr
Hungarian-704-sieden-2,352,Hungarian,704-sieden,fő¹,fő,f øː,,uesz,,,^ fő $,default, Gekoch;  sieden; gekocht od gar werden 〈Lebensmittel;  etw Festes〉;  kochen 〈Flüssigkeit〉;   der Kopf brummt einem;  Sorgen haben;   Kochen;   Gekocht;   Gekochtes;  Kochgut,sieden-2,2715-fo
Hungarian-760-eilen-1,356,Hungarian,760-eilen,folytat,folytat,f o j t ɒ t,,uesz,,,^ folytat $,default, treiben;   fließen lassen; eilen;   führen;  ausüben;   fortsetzen,eilen-1,2668-folytat
Hungarian-760-eilen-2,357,Hungarian,760-eilen,igyekezik,igyekezik,i ɟ ɛ k ɛ z i k,,uesz,,,^ igyekezik $,default,  eilen; streben;  trachten;   achten;  nierken,eilen-2,3819-igyekezik
Hungarian-44-knochen-1,366,Hungarian,44-knochen,csont,csont,t͡ʃ o n t,,uesz,,,^ csont $,default,  Mensch; Knochen;  Bein;  Kerl 〈scherzhaft〉,Knochen-1,1592-csont
Hungarian-44-knochen-2,367,Hungarian,44-knochen,konc,konc,k o n t͡s,,uesz,,,^ konc $,default,  Beute;  Bissen; Stück Fleisch;   Buch 〈Zählmaß für Papierbogen〉;   knochen,knochen-1,5025-konc
Hungarian-408-buch-1,368,Hungarian,408-buch,könyv,könyv,k ø ɲ v,,uesz,,,^ könyv $,default,Buch,Buch-1,5232-konyv
Hungarian-379-stiefel-1,369,Hungarian,379-stiefel,bagaria,bagaria,b ɒ ɡ ɒ r i ɒ,,uesz,,,^ bagaria $,default,Juchten;   Riemen;   Stiefel;   unverschämt;  schamlos,Stiefel-1,468-bagaria
Hungarian-434-grenze-1,370,Hungarian,434-grenze,cél,cél,t͡s eː l,,uesz,,,^ cél $,default,  zielen;   Kampf;  Ende; Wettbewerbsziel;  Zielpunkt;   Symbol;   Grenze;   Bestimmung;  Zweck;   Gegenstand;  worauf sich eine Tätigkeit richtet;   Absicht;   auf etw anspielen,Grenze-1,1170-cel
Hungarian-434-grenze-2,372,Hungarian,434-grenze,határ,határ,h ɒ t aː r,,uesz,,,^ határ $,default,  Haufen; Grenze;  Grenze;   beschließen;   definieren;  Beschluß;   begrenzen;   zählen;  Landesgrenze;   gesetzte Bestimmung;   Gemarkung;   bestimmen;  gelten;  határos;   Horizont;   Horizont;   Adjektiv;   Adverb;  határ nélküli;   Entschluß;   Bescheid;   grenzenlos 〈auch abstr〉,Grenze-3,3442-hatar
Hungarian-418-chef-1,377,Hungarian,418-chef,főnök,főnök,f øː n ø k,,uesz,,,^ főnök $,default,Führer;  Häuptling;   Chef;  Leiter,Chef-1,2735-fonok
Hungarian-418-chef-2,378,Hungarian,418-chef,góré²,góré,ɡ oː r eː,,uesz,,,^ góré $,default,Chef;   Chef;  Leiter 〈haupts einer Gaststätte〉;  Boß;  Meister,Chef-2,3058-gore
Hungarian-940-belastigen-1,380,Hungarian,940-belastigen,abajgat,abajgat,ɒ b ɒ j ɡ ɒ t,,uesz,,,^ abajgat $,default,beunruhigen;  belästigen;   hetzen;  jagen;   schreien;   prügeln,belastigen-1,5-abajgat
Hungarian-940-belastigen-2,381,Hungarian,940-belastigen,bódít,bódít,b oː d iː t,,uesz,,,^ bódít $,default,belästigen;  beschwindeln;  stören;   jmdn um den Verstand bringen;   betäuben;  abmatten,belastigen-2,784-bodit
Hungarian-439-bogenwaffe-1,397,Hungarian,439-bogenwaffe,bolt²,bolt,b o l t,,uesz,,,^ bolt $,default,  Bogen; Gewölbe;   Laden;  Geschäft;   Räumlichkeit mit gewölbter Decke;  Kammer;  Keller;  Regenbogen;   gewölbt;   Kaufmann,Bogen-2,833-bolt
Hungarian-316-kiste-1,399,Hungarian,316-kiste,bárka,bárka,b aː r k ɒ,,uesz,,,^ bárka $,default,  Kiste; Barke;   Fischbehälter;   Wagen,Kiste-2,575-barka
Hungarian-316-kiste-2,400,Hungarian,316-kiste,láda,láda,l aː d ɒ,,uesz,,,^ láda $,default,Kiste;   Kiste;   Truhe;  Behälter eines Fahrzeuges od der Wagenkasten selbst,Kiste-3,5414-lada
Hungarian-196-junge-1,405,Hungarian,196-junge,férfi,férfi,f eː r f i,,uesz,,,^ férfi $,default,  Mensch;   Knabe; Mann;   Gemahl;   männlich;   männlich;  Männer-;  Mannes-;   verheiratet 〈Frau〉,Knabe-2,2506-ferfi
Hungarian-196-junge-2,407,Hungarian,196-junge,fiók,fiók,f i oː k,,uesz,,,^ fiók $,default,  Wassertrieb;  Fach; Knabe;  Knäblein;   das Junge eines Tieres;  bes eines Vogels;   kleinerer Teil eines Bauwerkes;   eine Scheibe eines größeren Fensters;   Schublade eines Möbels;   Zweigstelle;   Schober,Knabe-4,2576-fiok
